0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,2,0,1,0,2,2,2,6,1,0,2,2,1,0,6,5,3,10,6,54,10,56,10,1,7,6,11,6877,4672,2974,12379,6357,2186,13,1153,493,9,5,8,7,5,7,3,5,3,4,1,6,8,10,13,9,6,2,1,2,2,2,8,2,1,4,3,9,6,2,0,1,0,1,19,0,0,0,0,1,1,1,1,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,1,0,0,2,3,1,1,1,3,1,3,2,2,7,0,7,9,7,417,66,73,5,4,7,7,1426,919,4530,20844,12219,41900,11004,1480,10218,7019,13804,155,10,10,9,5,4,5,4,6,6,14,2,5,11,5,4,3,1,3,3,1,5,3,3,3,4,7,3,1,2,0,1,3,19,2,0,0,0,0,0,0,1,1,1,0,1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,7,4,3,2,1,5,2,1,1,2,7,10,6,0,9,14,63,8,3,5,1,150,5811,56831,20297,415,9432,5146,83077,16021,18041,16850,1286,1053,12,4,5,3,2,3,8,1,5,7,8,4,9,4,3,1,2,0,3,4,1,3,1,6,6,3,3,0,1,0,6,19,0,1,0,0,0,0,0,0,0,1,1,0,1
3,0,0,0,0,3,1,1,2,3,1,0,0,3,1,5,1,1,0,3,1,2,3,2,2,1,3,2,1,2,2,5,8,3,6,12,44,10,259,14,1163,5172,36341,69150,24103,46817,149373,151790,22265,7953,35169,1783,14,14,5,6,6,3,3,4,4,6,15,7,6,9,7,7,7,1,4,0,2,10,1,2,7,6,16,5,7,3,2,4,6,22,1,3,1,0,0,1,2,1,5,2,0,0,0
3,6,2,1,0,0,3,1,1,1,5,4,4,3,5,4,2,2,0,4,4,9,3,0,1,2,4,2,3,4,6,12,11,4,9,10,180,3062,2496,2898,505,6986,14943,38604,46312,28163,156633,653423,155399,18897,310,14,15,13,14,9,11,7,6,3,5,13,14,8,6,5,8,11,8,2,7,5,2,5,6,0,2,2,3,8,1,4,2,4,5,28,0,2,5,1,1,2,1,2,2,4,3,2,3
0,1,6,5,6,2,9,1,4,5,2,6,8,3,1,4,2,2,2,6,11,2,84,71,37,17,6,1399,116,3,5,12,12,7,7,19,502883,203008,85557,9995,53637,116750,219080,276865,160710,71584,29999,92532,98497,7823,750,12248,769,14,17,8,16,3,7,5,9,12,10,9,11,8,10,9,2,5,4,6,4,10,4,2,3,4,10,8,10,3,5,3,6,18,5,3,3,3,4,9,2,4,4,3,2,3,4
3,4,2,0,3,7,1,3,4,4,4,4,2,2,1,3,7,3,5,4,4,271,8,92,15,72,41,364,227,779,954,36,13,10,15,34,52899,200704,285944,66786,143659,235602,197880,519777,143833,24551,274,1562,157257,13217,73110,99778,159311,3911,12,9,11,7,8,12,6,6,15,8,6,9,15,6,6,2,6,5,5,16,3,6,3,10,7,10,3,1,8,6,5,18,4,7,2,4,7,5,2,3,6,3,2,6,1
5,3,2,2,2,4,3,0,3,4,3,1,0,3,3,2,5,1,4,5,4,219,20,178,65,88,53,56,55,57,278,3200,6821,16226,1549,43309,38286,49877,44632,97845,901392,167045,269519,237268,11476,277,16,19,11340,124049,212253,334071,207402,1887,16,13,13,5,8,13,10,12,9,10,8,10,10,7,3,5,7,5,9,15,7,4,7,9,9,6,7,7,5,5,10,31,5,2,6,5,4,3,4,3,3,0,6,2,0
1,1,0,5,0,1,1,2,3,1,3,3,5,1,3,7,2,0,4,3,1,9,21,306,96,51,106,5,5,5,6,3805,2475,4182,106,17250,14783,489405,194853,199424,164078,217235,344206,41074,6371,18,13,18,34,466964,303000,551201,209104,82623,15673,15,13,6,8,3,4,13,13,7,14,12,18,11,10,6,2,4,8,16,3,4,2,3,16,6,3,0,7,4,6,35,3,3,1,2,0,2,0,4,7,3,1,4,3
2,0,0,1,1,0,0,1,1,1,1,0,1,4,1,0,0,1,1,2,8,2,847,61,142,27,36,5,2,1,5,3918,6130,682,15599,203791,4002,132124,110541,11606,4956,60520,72876,2093,13,7,11,9,11781,227729,210105,640460,71257,357186,57929,444,619,10,7,4,12,7,6,6,9,10,9,3,0,5,2,2,2,5,4,0,1,4,6,4,6,0,3,3,2,16,1,3,20,3,0,2,1,2,2,1,3,0,0
1,0,1,2,0,1,0,0,1,2,1,0,0,0,1,3,1,1,0,5,3,207,450,4,46,511,8,402,4,2,2000,3967,17293,1281,15031,86,120,1645,53,12,9,373,2064,336,11,12,8,16,6987,31262,145581,279819,153432,125655,33692,63,444,954,18,97,9,7,16,50,14,10,9,1540,6,4,2,2,4,9,4,1,4,8,10,3,2,2,1,3,6,26,4,3,1,1,2,1,1,2,1,2,0,1,0
1,0,1,0,2,2,1,0,0,0,1,0,1,2,2,0,0,3,2,1,9576,3644,21,22,175,615,6,15,2,5,4826,3795,11303,1993,5634,15829,317,882,6,10,9,735,47,1827,917,444,4224,1157,11176,530,326955,406598,101381,21513,266,10,214,11542,5,1719,9,8,11,7,17,6443,5009,1911,16,3,4,2,6,4,5,3,7,5,5,5,1,3,3,1,2,27,1,1,1,2,2,0,0,2,0,0,1,0,0
0,2,0,1,1,0,0,1,1,0,2,0,1,1,0,0,0,0,0,1,5,96,4,3,2,24,3,3,4,4,2199,11569,12885,2871,2660,107,18,761,614,333,566,384,858,121,4432,9173,375,265,17309,3552,57667,218961,10653,27575,13,9,90,396,54,1120,81,5,9,10,7,18016,1961,1175,8,6,7,1,6,11,4,2,3,4,13,5,2,0,3,1,4,26,3,3,4,0,1,0,1,0,1,0,1,2,2
2,1,0,0,0,0,0,1,0,2,0,1,1,1,1,1,0,1,0,1,4,64,5,2,0,1,3,1,2,6,14371,46930,34161,30286,7729,795,16328,5271,3142,4243,176,53,12,12,65,784,18,9804,712,6611,4915,19,21,56,13,10,5261,347,877,31849,16,9,18,11,6,216,1004,225,14,4,3,7,6,9,1,4,2,5,7,5,4,2,2,1,4,17,1,2,3,1,1,3,1,0,1,0,1,3,0
3,1,1,0,1,0,4,2,1,0,2,1,4,4,0,3,3,4,2,2,8,1687,100,0,4,2,1,3,8,8,5650,133326,176223,16658,2102,2108,10,946,7,3,1372,193478,18,17,6,1090,5499,115622,5938,2060,22,10,12,15,12,52,202,577,2979,38369,15,16,19,13,684,1113,89355,12341,795,19,4,3,12,7,6,3,6,12,9,8,8,1,5,0,3,23,6,3,2,2,1,3,1,4,3,4,0,2,2
3,7,3,4,3,2,3,2,3,0,4,5,3,4,3,3,0,5,4,8,9,371,4,3,4,5,5,150,9,1368,24527,438033,177338,8972,20,6,15,655,8,8,3585,13,18,17,214,3523,631,49176,23988,3485,208,28,15,15,37,964,694,1113,994,45255,780,728,3127,1401,3229,19915,265824,221547,113018,37361,11,13,15,11,8,6,5,7,11,12,3,3,3,5,10,22,18,9,4,3,4,3,3,2,6,6,2,0,3
4,6,2,4,10,7,5,4,5,5,9,9,5,5,4,12,3,4,5,14,68,92,7,11,6,10,11,263,228,293,120312,200728,126681,18699,20,20,15,733,39,9,18,13,19,19,36,14,389,11241,2150,623,2686,10497,1007,976,5801,475,986,489,1850,42827,7146,151,47621,91187,603916,300130,350068,245031,294238,38641,14,27,46,17,12,13,17,17,16,15,8,13,13,22,21,27,10,10,8,4,6,7,8,7,6,10,4,5,6
6,7,5,8,3,6,7,4,7,4,6,4,6,11,4,4,5,7,16,15,394,1516,12,8,9,10,34,29,79,27,100591,114468,35695,3763,788,13021,21214,54077,137,13,9,14,16,14,14,19,12,1274,30,3589,3817,75007,13919,121847,168961,50373,51778,34708,28799,102258,211003,9136,230700,285466,255857,220193,325865,133260,2980,100,67,562,10231,48,12,11,15,15,17,11,12,39,9440,24168,261997,11456,5534,11421,12,10,6,4,5,6,5,8,7,7,7
4,6,5,6,8,12,4,9,5,5,4,4,8,7,6,6,1,6,87,824,8919,1357,11,14,5,7,1850,503,302,7908,144645,704306,3153,6286,146842,287626,330603,149027,42,19,7,14,15,13,13,15,11,385,26022,38261,5042,33922,213545,140830,58982,4682,29984,32715,28535,68001,46174,2486,1188,118504,233010,310309,221800,36202,930,444,59,3277,3728,6815,6607,17625,89,18,12,9,1941,28292,5759,26546,26306,1909,15,30634,14,6,9,10,1,6,5,6,13,2,5
5,5,8,9,3,6,4,3,6,7,6,6,7,5,5,4,4,10,125,1110,6964,56,6,7,9,9,666,7444,3924,130515,274302,208247,289999,255685,144332,537327,187255,146957,697,19,16,12,18,19,16,18,25,35,62,45636,43035,134751,449565,378487,15275,29,7821,26013,16899,11445,138707,192976,206363,127125,230079,130758,26122,355,303,1644,802,4820,16419,260996,129324,40481,9881,1728,32878,17841,20417,104053,21547,257,62,50,2198,17063,14946,8,8,11,7,1,7,13,2,9,5
4,8,3,6,7,5,4,8,4,5,8,5,9,11,8,8,6,9,1786,563,6664,696,11,3541,266,5189,12273,1996,14135,276766,113306,60883,82542,107292,38246,178169,299859,398823,11188,16,19,26,12,24,24,53,54,22,18,60249,37204,266783,231558,90618,192393,136269,14293,70354,159271,140620,315680,382062,410370,266562,264868,62356,3660,1170,5830,1761,15474,1405,109597,293082,254259,139153,25454,433535,166888,51863,24444,35558,40767,498,68,71,10325,28139,31241,7,8,6,6,6,9,7,5,8,5
4,3,5,3,7,2,1,3,1,0,3,5,2,2,5,8,3,511,1350,817,9560,245,197,207,7958,2235,565,5212,16,234,479,664,22730,868,2417,145976,89415,117610,3339,64,391,16,15,14,15,8,22,17,24,96551,38064,319264,175872,324277,766991,428695,236722,107865,165948,487226,168603,366083,410067,331810,486822,197997,6970,1211,296,14,361,4886,360354,13545,91336,124410,707712,41794,375565,237518,74677,91733,5052,13726,122,133,18010,39,4808,7077,6,6,5,4,6,4,6,4,4
3,3,2,1,2,3,7,4,2,3,1,4,2,2,2,5,5,5,157,13548,1224,28,51,461,463,258,10,7,11,18,31,40979,197954,11510,43810,30999,40870,1483,3441,46,14,15,16,7,16,8,30,13,10,9215,95307,246463,212044,538307,1142865,435111,161134,36581,89616,411689,94506,66230,114239,149124,279837,72373,217,1229,15,9,568,7344,35244,5337,63,3162,55039,199678,487931,328858,39903,52193,28736,2553,182,790,149,10,1452,57,36,56,5196,3,8,3,1,5,5
4,1,6,7,3,2,2,2,0,2,2,4,4,6,3,8,4,90,20,487,19,154,691,417,7,14,7,13,7,18,6763,253208,259581,239,2294,106911,78905,4486,986,743,13,17,967,16,18,10,13,19675,979,29085,200101,136864,249401,83060,198461,577743,36241,115973,287277,107099,37879,34023,153588,260765,70375,4269,3335,722,8,10,13,8953,14229,9410,991,2276,98151,318701,286550,258001,71488,93826,10719,160,1671,1705681,272,43,85,5,10,93,671,6,4,4,1,6,4
13,18,10,15,8,17,8,12,13,14,9,12,13,10,14,12,16,1108,856,926,4238,1051,35,166,569,893,45,27,29,2917,6239,50946,463294,22784,65282,275734,113434,31,38,941,53,31,44,32,19,40,43,3170,4830,74744,183480,173340,140106,494414,78185,61375,10949,42705,61070,231891,88298,107033,455464,189763,88368,6003,1999,22,20,22,112,268,102684,436748,48460,328342,337969,406235,412423,139504,174532,48021,16334,1126,39444,1636495,1042,140,25,16,19,21,14,14,16,10,11,10,8
5,6,5,7,3,2,6,12,6,7,4,5,4,2,10,5,2206,13348,68139,3816,9144,46975,157990,2858,18913,176480,173412,35754,2298,922,4964,96161,167941,180330,160311,6962,106879,27,1866,25,4791,5787,578,20,14,16,13,48,668,8090,404384,341450,136097,86893,458691,8585,50887,207567,400794,512067,348709,96473,312448,316784,43945,11332,27,9,10,20,51,1046,140185,499396,362198,1972021,258745,625487,448605,237196,125157,25228,7608,685,1245882,122606,1332,188,28,8,6,9,5,1,2,9,4,4,5
1,2,1,2,6,2,10,3376,11,3,1,4,3,7,3,7,37907,62822,49473,38876,365289,171996,104220,117091,417721,580780,434516,251263,226204,9040,241084,416872,652783,355676,244206,9347,21477,140633,9688,106,9636,23274,1483,512,24,16,12,20,27,34,4011,81674,199378,132842,866142,229169,79836,189169,154252,556459,122783,156676,38713,58221,11648,30677,29,16,14,11,826,74718,355660,432857,318779,285468,381818,316026,314414,124748,85660,48402,8564,243,17278,974,473,111,30,16,14,9,6,4,2,4,6,6,7
5,1,5,4,3,3,24,19237,350,4,5,10,3,3,7,152,23264,59318,102130,341939,361605,243965,369125,201282,384819,363719,112031,11546,403395,343403,93962,88922,112378,150829,232280,4330,143202,115985,311986,1666,44268,102383,37090,1951,492,74,22,28,32,35,42,84829,74972,65400,250424,427439,101595,56873,58769,86433,61438,136278,39340,20597,736,21531,22,26,116,1708,234,42,42953,119016,319487,183442,190361,982276,324554,250308,43591,4757,38,13598,1964,85,123,30,17,8,8,8,4,10,8,2,6,9,7
6,6,10,6,2,7,9,13302,29,1951,5,4,15,23,7,10,3594,9147,203262,209003,358266,297293,1521180,30234,44267,154899,145504,1522,20959,258842,357004,376071,18357,133654,137488,44132,142930,306749,382481,43310,30875,16301,30992,8557,2106,24978,1413,6786,4341,1548,221099,199757,82832,518312,409637,385834,175038,4355,16557,30574,22336,32873,166411,81583,72571,13616,15294,7085,15390,45215,130449,79111,55051,143216,27871,28474,528915,81475,126349,79072,18154,28906,1791,594970,5694,71,75,9,9,5,6,7,12,6,7,6,8,6,5
5,6,5,5,7,4,9099,17577,41031,17934,24549,3,8,7,10348,52,3293,15195,2425,40833,197207,106626,118868,16196,21246,44771,499397,7130,1148,325287,576739,559572,51261,40108,24902,10436,44894,23786,77493,224800,202724,181030,47319,33469,50287,101485,8567,10348,105,119,6907,55486,177904,847137,590086,449642,379977,181475,327219,8011,211947,166727,175955,76308,189751,132987,287344,174159,340263,149629,114003,223132,215428,275495,306479,57083,154013,106271,94118,552741,371402,44492,590,1338,43,2105,7,10,6,6,9,5,7,9,8,5,6,6,3
3,1,3,2,3,4,8209,11179,34397,18802,30410,14029,14,4,3135,35672,32517,45873,12471,25957,87954,20390,18191,32178,14434,12196,175804,6798,22,20536,107665,291902,59071,14114,25344,40140,46488,9989,227003,821,30912,54904,239366,103092,84035,77971,97728,40751,2335,7138,4172,48085,65645,298803,539967,193079,98810,21207,336841,198879,215695,213103,323810,149399,128077,205706,327004,428146,358810,92337,321624,472425,337110,511093,322306,94404,207633,35251,21287,138195,59683,4488,1171,9051,11,79,6,10,3,8,3,3,7,4,4,4,6,2,3
3,1,2,4,1,6,4585,12599,18380,32519,13396,43467,11084,4051,21559,18468,156667,14088,15990,34081,28022,17761,14764,17947,3818,79530,192455,40112,933,8126,33086,164764,153027,35467,4049,80633,49169,37965,35135,12556,23981,95138,51737,55430,122240,326875,157193,38239,43130,59617,12213,41220,391183,315904,869777,394020,365084,264142,178842,132676,143201,116803,433457,246727,238289,286874,225264,76666,106566,151238,276912,301241,1135371,377711,452733,511429,90373,44294,1793,16498,10663,4285,3890,749,113,40,6,6,208,4,4,1,1,4,2,2,1,2,2
2,2,4,5,7,1196,3014,25317,16208,14765,11366,23500,16987,22903,26884,18542,17724,14977,5426,20622,10975,8925,72926,26035,8215,13225,6056,15294,1301,191684,220526,169424,107220,40878,59709,82990,256201,94526,102168,88685,36107,43640,83302,41903,45664,89929,191344,167188,238622,167243,29837,59584,475704,1187295,170214,1000447,207408,620741,344934,242729,69322,175958,338945,173526,26317,26264,486092,88082,464473,79354,303586,121651,117047,373360,197821,358539,66725,194033,21793,1310,725,424,260,3605,251,26,7,5,11,4,6,8,6,11,0,2,1,2,3
2,2,1,2,4,6225,10438,8602,25244,24802,20145,15619,16957,25375,15079,22375,12335,4223,9283,21906,4696,54,742,6834,2079,26836,10950,2694,17035,29792,124,39219,50763,110748,114699,696643,385629,84778,259549,111081,163903,31232,59526,24442,224649,118953,16969,149411,22099,231960,327510,306853,821366,525879,296650,244146,356831,267147,72014,203564,279040,782900,422002,758138,1331196,763422,333967,274385,118828,60777,69046,63949,72275,48722,128328,107411,54093,31209,1346,6710,663,21376,12168,99,1661,22998,65,33,109,1069,220,19895,3699,4,2,5,2,1,0
0,4,1,2,74,8268,8695,30,1867,9825,16739,18654,31166,16328,20875,22341,14363,1400,3604,19672,3441,365,13461,6569,286,38755,20689,22799,25280,7126,21,14,44485,72670,195556,678433,337380,75833,137922,35060,208584,345229,1063606,165421,241635,46570,14438,30231,56929,502741,174768,585073,395781,496466,281821,1741537,880352,298455,69875,597261,1869343,1758283,769995,264651,353310,460344,188735,154579,123441,94771,253167,287608,213722,229933,397480,7009,5543,4804,295,6,7,7,11,3,328,151877,62,233,3528,52,11,5,1,2,7,5,1,2,6
6,4,3,6,4809,5212,12394,5620,5,9995,32158,8685,15520,20894,10203,19850,26155,8153,27326,4999,10534,20979,2249,7648,116,9483,3838,21876,21699,20957,1612,14,3883,23318,272488,161952,118382,52066,36305,193305,151882,588161,433214,319179,58874,161321,80305,548218,369798,2342906,2596861,558639,239998,84390,1037628,1105676,579946,788758,25369,11984,165055,219038,323580,74398,190378,210513,551083,258016,341840,158024,231988,146780,174813,116557,2145,30,11,8,14,13,11,3,3,7,12,17,3,6,9,7,1,3,3,4,5,2,2,3,1
5,2,6,11,1674,10208,6787,27,4,8,36,77469,4547,6847,18315,3036,30049,8506,5085,9009,12101,2165,46445,41,39,417,452,2562,6164,7082,12333,17327,47327,9600,55379,639656,127586,45747,69221,340768,140202,178365,303874,336555,17791,229530,61774,64208,716170,374292,2748596,3326845,1676163,178261,1019608,1863644,1060149,1934276,15287,33269,167726,93908,265500,34314,144753,450204,1818468,393919,641241,203552,51486,3237,14585,25,24,15,15,15,19,16,10,4,7,7,10,26,2,3,5,6,4,4,5,7,5,5,6,5,3
3,1,0,1008,5670,16350,3692,15769,11730,7,1,543,41,4521,31551,9,14254,4,691,3,45,8,8,40,38,295,9,9,6,10747,112,21121,27883,9239,34,124089,139611,93964,62042,139301,313409,127785,265833,316274,126104,28763,42459,133399,154062,393837,447110,723607,870265,1575673,1600915,2417429,905816,20672,156204,365496,45518,187248,262144,168997,201998,171440,26307,3707,2512,32,14,10,8,15,9,11,6,4,7,10,6,5,2,1,6,26,1,2,2,1,5,4,4,4,2,5,1,3,4
1,4,0,455,10481,2182,3241,11917,10272,8,5,0,1,27934,54424,5311,5,4,3,4,5,6,5,648,6,3,3,3,6,3,12,7,16,14,42,105424,266141,64932,27863,669928,111602,73918,53344,121951,578114,247235,182487,107825,175904,797451,1326883,685035,1473005,774054,1210096,2300872,3068898,27401,22890,77221,2354,1819,5095,3012,2735,99,44,27,16,23,14,6,12,18,7,5,13,6,17,4,8,7,7,3,1,50,3,4,4,6,1,4,2,2,1,3,4,2,5
5,2,6,8,1681,5061,2097,2537,2416,243,5,4,5,5,3,2,5,2,3,5,7,11,12,61,146,243,75,5,8,6,11,9,19,16,663,763,7173,96685,175036,133456,151648,248025,19810,115333,892702,220219,314003,652883,221967,474575,441184,1484353,833657,2239844,1273618,374271,861214,186252,1090,258,431,155,45,27,30,15,25,24,15,10,14,12,14,14,8,3,4,14,18,6,8,8,9,7,6,29,4,1,4,7,1,4,2,3,2,3,7,5,6
5,3,4,3,548,4360,44,3907,118,4,7,2,5,2,5,119,43,27,4,8,8,8,6,816,10,574,655,749,4,9,6,11,15,9,10,11,18,3996,51126,124075,23296,25033,12538,158926,169872,480359,221345,575599,510602,1230875,497007,386518,1003283,1939093,2856275,1277355,773444,43484,811,277,120,66,41,37,26,25,30,15,16,16,7,10,15,10,12,10,6,5,8,10,5,5,0,7,6,22,8,3,4,6,7,7,5,3,2,2,4,2,6
4,1,3,39,58,78,38,795,143,3,3,3,0,5,15,2,588,14,5,4,7,959,8,5,1662,1964,16,5,94,6,7,14,12,9,11,12,4,15,82,14971,241923,77219,18219,89952,127106,183760,175256,327529,194870,634890,262545,978804,1332256,1293718,1818452,533897,174858,8235,16233,10833,129,56,45,31,30,19,17,16,11,6,8,9,9,7,9,9,10,13,23,10,4,5,6,3,8,12,3,9,3,3,3,4,1,2,3,4,6,2,1
0,7,3,494,10564,291,16,138,3,7,5,6,2,8,2,189,257,57,5,4,14,7,3,2543,5955,154,1369,141,2230,901,10,11,14,9,6,17,6,14,14,15,16643,76516,128418,611745,66010,331800,166753,322522,363769,140295,106954,509476,768252,1824888,524286,21187,16820,12814,443,241,182,131,50,25,23,20,23,12,14,8,7,10,5,14,11,7,5,10,11,11,9,6,9,3,4,20,3,4,4,6,2,3,3,1,5,1,3,4,3
1,4,1,4120,7129,587,1,1,0,1,1,0,2,3,129,7,0,483,49,2876,3,5,1809,823,1156,32,152,476,1,3,6,12,9,4,8,10,7,10,5,12,22,64,83691,18236,27112,210857,90652,39676,272858,136166,5271,27779,187892,38451,2318,860,486,123295,135,80,52,47,47,23,16,20,14,13,13,5,4,4,3,7,4,3,4,6,12,8,2,2,3,4,3,28,2,0,1,0,2,0,1,2,2,1,0,0,1
1,4,0,39,249,3,2,0,2,0,1,3,0,2,5,25,166,5,31,2339,507,462,945,3,2,42,14,1,5,4,1,7,8,3,5,19,10,9,6,12,18,22,38,4736,6182,35043,111282,1000374,1895945,52856,134,111,190,232,215,228,132,101,50,44,49,29,20,23,16,15,20,10,10,4,4,5,6,5,1,6,3,7,6,4,6,1,1,2,1,14,3,4,0,2,1,0,1,0,1,2,2,0,1
0,0,0,3,1,0,0,0,0,0,2,2,1,2,10,42,109,0,1,0,815,2971,14,167,2,0,2,1,4,3,5,7,12,7,7,13,9,8,4,9,12,14,21,24,1213,217,35173,166985,54815,455,96,66,53,72,83,75,72,31,28,33,33,24,16,16,17,15,18,12,13,8,6,5,4,8,4,6,4,8,8,2,4,4,2,0,3,29,3,0,1,1,1,1,1,0,1,0,0,2,1
2,1,7,5,0,4,2,1,7,4,4,1,1,5,2,4,4,25,1,3,237,476,1524,475,1,5,8,4,4,7,3,9,7,9,7,10,11,8,7,11,11,15,22,26,25,56615,22434,45977,144565,162924,78,39,42,31,42,26,46,35,24,16,20,31,8,19,24,19,11,17,18,12,3,12,8,11,3,1,2,10,15,6,0,6,1,2,1,21,2,4,1,0,3,1,3,1,3,9,5,0,1
0,2,5,0,1,1,1,1,0,0,1,2,0,0,3,15,4,2,39,2,487,324,22,1,1,5,2,4,1,5,1,2,15,2,6,8,9,5,4,2,6,7,16,13,17,20,458,93453,31025,304772,70,691,1536,16225,8943,30,20,21,14,18,21,22,13,16,18,8,20,13,8,6,1,8,17,12,11,2,3,3,5,7,4,1,1,4,2,18,0,0,0,1,4,4,2,0,1,0,1,1,2
0,0,2,0,0,0,0,3,0,1,1,0,2,0,0,26,30,2,0,1,3,2,1,4,2,2,1,2,2,2,6,2,2,4,7,11,3,3,8,3,9,13,16,14,8,13,15,248,28547,21730,452,5540,28292,26532,25,12,25,13,8,15,13,15,17,10,13,6,12,7,7,3,7,3,7,11,7,7,3,6,14,5,5,1,1,0,3,25,1,1,1,0,0,1,0,0,0,0,1,0,2
0,1,8,2,1,0,1,0,0,0,1,1,2,2,0,2,2,3,14,3,2,5,2,1,3,2,3,2,2,3,3,11,10,4,5,13,2,10,7,8,7,5,10,11,12,9,10,11,15,40990,14879,3241,5203,9037,16,19,14,15,8,13,9,10,11,11,8,7,12,8,7,3,2,2,5,4,3,5,5,4,4,5,1,2,0,1,3,26,2,2,2,0,1,0,1,1,0,2,0,0,2
0,0,1,4,0,0,1,0,0,0,3,0,0,2,1,0,9,1,1,5,4,3,0,4,7,2,5,1,0,6,1,10,12,4,7,6,8,6,1,3,15,11,9,18,14,10,9,15,11,14,516,1071,111,16,16,14,11,7,12,10,13,4,7,15,10,11,8,7,6,2,2,2,3,9,1,2,2,4,8,5,2,2,0,1,3,22,3,3,1,0,2,0,1,0,3,0,2,1,0
0,1,3,0,2,0,0,0,0,2,1,2,0,1,0,2,11,14,2,0,2,3,3,4,1,4,4,2,3,3,0,13,8,2,5,10,2,5,2,4,7,15,13,17,6,7,5,14,14,14,9,15,19,17,11,10,10,13,12,9,8,17,6,2,6,5,11,8,5,0,1,0,3,3,6,4,3,5,6,9,3,1,2,2,1,20,0,2,1,2,1,1,0,0,0,0,1,1,0
1,0,0,1,0,1,0,2,0,1,0,1,0,2,1,1,0,1,2,2,2,5,2,3,0,2,3,1,3,4,4,5,12,3,2,9,5,4,8,5,7,12,8,4,9,10,3,16,8,19,12,13,11,7,9,12,11,13,3,7,4,20,9,7,8,7,12,10,3,4,5,2,3,4,4,3,2,4,5,7,3,0,2,2,0,19,2,1,1,4,0,0,1,1,1,0,0,1,0
0,0,2,1,0,0,0,0,2,1,0,0,0,1,1,12,0,1,1,1,2,6,4,1,0,3,0,1,1,5,1,8,13,7,5,8,5,6,3,2,7,8,12,12,6,9,5,5,15,12,9,9,9,16,8,8,8,7,7,6,8,10,5,8,7,6,8,6,3,2,4,4,1,10,1,1,2,7,5,9,4,1,0,1,0,20,1,2,1,1,2,1,0,0,0,1,1,0,0
0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,2,0,4,2,2,2,2,2,2,2,1,4,6,14,12,5,3,8,3,3,3,2,5,8,7,7,4,5,8,9,7,19,7,7,12,16,10,7,6,3,3,8,7,4,4,3,5,8,10,6,4,7,2,3,1,6,1,2,5,3,8,3,1,3,0,1,2,20,0,1,0,0,0,0,0,0,2,1,0,0,1
2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,2,0,4,2,6,0,0,1,0,2,1,4,6,14,12,5,3,8,3,3,3,2,5,8,7,7,4,5,8,9,7,19,7,7,12,16,10,7,6,3,3,8,7,4,4,3,5,8,10,6,4,7,2,3,1,6,1,2,5,3,8,3,1,3,0,1,2,20,0,1,0,0,0,0,0,0,2,1,0,0,1,0
